i,theta,.chain,.iteration,.draw
1,0.029636025725535965,2,2109,7109
1,0.029718505327245247,2,2110,7110
1,0.03001374227777754,2,2111,7111
1,0.03036752460602935,2,2112,7112
1,0.03004410695228505,2,2113,7113
1,0.029801345948538394,2,2114,7114
1,0.029877856554747246,2,2115,7115
1,0.02976414543440731,2,2116,7116
1,0.03075449589383077,2,2117,7117
1,0.03046695504347134,2,2118,7118
1,0.030549187591060664,2,2119,7119
1,0.030784613225369236,2,2120,7120
1,0.030505136776515875,2,2121,7121
1,0.03134091424489945,2,2122,7122
1,0.031418674553897866,2,2123,7123
1,0.031158155089463888,2,2124,7124
1,0.03163423716636214,2,2125,7125
1,0.030155282240456504,2,2126,7126
1,0.029673311264632837,2,2127,7127
1,0.030023314337922827,2,2128,7128
1,0.028549389107251015,2,2129,7129
1,0.02933751635407077,2,2130,7130
1,0.02989665493744141,2,2131,7131
1,0.029005388801118494,2,2132,7132
1,0.029644208236538155,2,2133,7133
1,0.03133146814451428,2,2134,7134
1,0.030435398492278637,2,2135,7135
1,0.03077788391867676,2,2136,7136
1,0.029946195926976685,2,2137,7137
1,0.03052737844806265,2,2138,7138
1,0.02995560061772602,2,2139,7139
1,0.0303871499439926,2,2140,7140
1,0.030339841072151985,2,2141,7141
1,0.02970830207379007,2,2142,7142
1,0.030503564018090294,2,2143,7143
1,0.02938888276635951,2,2144,7144
1,0.03001925061153306,2,2145,7145
1,0.0303947726781923,2,2146,7146
1,0.030538716159084756,2,2147,7147
1,0.030622603594643368,2,2148,7148
1,0.030661956718403573,2,2149,7149
1,0.030367485493682473,2,2150,7150
1,0.030769470034529935,2,2151,7151
1,0.031132979121089015,2,2152,7152
1,0.030177404327547702,2,2153,7153
1,0.03028969339549866,2,2154,7154
1,0.030969027187714975,2,2155,7155
1,0.030483375823346887,2,2156,7156
1,0.031213216654643165,2,2157,7157
1,0.029091309384059065,2,2158,7158
1,0.029109998598914416,2,2159,7159
1,0.028681223302910848,2,2160,7160
1,0.029847660266509164,2,2161,7161
1,0.031037368729258732,2,2162,7162
1,0.029274458224944497,2,2163,7163
1,0.032125526038029574,2,2164,7164
1,0.03225460316654276,2,2165,7165
1,0.032226663042988025,2,2166,7166
1,0.03253242189074375,2,2167,7167
1,0.030595882341934295,2,2168,7168
1,0.03110767420425788,2,2169,7169
1,0.031269963639541494,2,2170,7170
1,0.030971387161242713,2,2171,7171
1,0.03115760947297989,2,2172,7172
1,0.031438767825759294,2,2173,7173
1,0.030538281656855397,2,2174,7174
1,0.030514972083649606,2,2175,7175
1,0.03039877498472357,2,2176,7176
1,0.03032801430835099,2,2177,7177
1,0.03065968965456281,2,2178,7178
1,0.03095053401052644,2,2179,7179
1,0.02963977629234704,2,2180,7180
1,0.02935122563541236,2,2181,7181
1,0.0299039892479312,2,2182,7182
1,0.029624821627230954,2,2183,7183
1,0.029784185240557932,2,2184,7184
1,0.03077560058980331,2,2185,7185
1,0.02929070272185417,2,2186,7186
1,0.02971003034305868,2,2187,7187
1,0.029900698122578236,2,2188,7188
1,0.029900415555073404,2,2189,7189
1,0.030492155936898108,2,2190,7190
1,0.029894651870756392,2,2191,7191
1,0.030698452597751728,2,2192,7192
1,0.03061937368686562,2,2193,7193
1,0.028459484856073778,2,2194,7194
1,0.02861983012687877,2,2195,7195
1,0.03160955291169119,2,2196,7196
1,0.03184344033448222,2,2197,7197
1,0.03086392480682897,2,2198,7198
1,0.030786881056025176,2,2199,7199
1,0.03031394298855387,2,2200,7200
1,0.030314291886850094,2,2201,7201
1,0.029472739016139515,2,2202,7202
1,0.03198391311226068,2,2203,7203
1,0.03009041717734191,2,2204,7204
1,0.03117935541274572,2,2205,7205
1,0.03017924725965104,2,2206,7206
1,0.02949013453939135,2,2207,7207
1,0.029847770880254663,2,2208,7208
1,0.029711033416904654,2,2209,7209
1,0.029941163322328063,2,2210,7210
1,0.030596734534681046,2,2211,7211
1,0.031092296497780742,2,2212,7212
1,0.03079323354819776,2,2213,7213
1,0.030130468820792327,2,2214,7214
1,0.030018033778507612,2,2215,7215
1,0.03036009853328492,2,2216,7216
1,0.029803943375036196,2,2217,7217
1,0.030461119174913127,2,2218,7218
1,0.03133848418755423,2,2219,7219
1,0.030635640391456945,2,2220,7220
1,0.03146207806691019,2,2221,7221
1,0.02943124833636373,2,2222,7222
1,0.028675444835870163,2,2223,7223
1,0.029431562852110644,2,2224,7224
1,0.029175942817785634,2,2225,7225
1,0.028915742864574632,2,2226,7226
1,0.03142735401665593,2,2227,7227
1,0.032132742884275624,2,2228,7228
1,0.03180261945465127,2,2229,7229
1,0.03176017819385988,2,2230,7230
1,0.02878963256828777,2,2231,7231
1,0.030668937313126712,2,2232,7232
1,0.0305038231319625,2,2233,7233
1,0.03013013974022204,2,2234,7234
1,0.03046348072456589,2,2235,7235
1,0.029312644006299373,2,2236,7236
1,0.029188764687363974,2,2237,7237
1,0.02947608202877261,2,2238,7238
1,0.03028246383111342,2,2239,7239
1,0.030006892076440025,2,2240,7240
1,0.029991440050193077,2,2241,7241
1,0.02965518096596144,2,2242,7242
1,0.031024104870917692,2,2243,7243
1,0.029924812438472177,2,2244,7244
1,0.030811082040514252,2,2245,7245
1,0.029726134276660845,2,2246,7246
1,0.029623008763569464,2,2247,7247
1,0.029868212353282343,2,2248,7248
1,0.02959465893538778,2,2249,7249
1,0.02932545371088659,2,2250,7250
1,0.0302020818418361,2,2251,7251
1,0.030266420238389907,2,2252,7252
1,0.030312702012114494,2,2253,7253
1,0.028700908369713136,2,2254,7254
1,0.029468069224995216,2,2255,7255
1,0.029995606169263212,2,2256,7256
1,0.02965623779431263,2,2257,7257
1,0.03082200952831231,2,2258,7258
1,0.029243501289442426,2,2259,7259
1,0.030964315866642972,2,2260,7260
1,0.03135952119997317,2,2261,7261
1,0.029795286665470377,2,2262,7262
1,0.030474264540794986,2,2263,7263
1,0.028904565088272386,2,2264,7264
1,0.031056265489833087,2,2265,7265
1,0.030607580954034094,2,2266,7266
1,0.028713093787585395,2,2267,7267
1,0.029473689706768662,2,2268,7268
1,0.03292920445546459,2,2269,7269
1,0.030152510674316662,2,2270,7270
1,0.029798697925155222,2,2271,7271
1,0.030109907197799234,2,2272,7272
1,0.029360411655691327,2,2273,7273
1,0.029624940619305765,2,2274,7274
1,0.031204580070162316,2,2275,7275
1,0.029850242885707128,2,2276,7276
1,0.029779337501538546,2,2277,7277
1,0.029848447515312456,2,2278,7278
1,0.02901874633734507,2,2279,7279
1,0.029991063659036817,2,2280,7280
1,0.029759446194907432,2,2281,7281
1,0.031129982136777385,2,2282,7282
1,0.030654966498725084,2,2283,7283
1,0.02912107728128006,2,2284,7284
1,0.030239231361217516,2,2285,7285
1,0.02914241415226581,2,2286,7286
1,0.02866197335737081,2,2287,7287
1,0.031673746944528035,2,2288,7288
1,0.031309709462824555,2,2289,7289
1,0.03183955011854411,2,2290,7290
1,0.032513286268955416,2,2291,7291
1,0.03007803882615083,2,2292,7292
1,0.0300170372656229,2,2293,7293
1,0.03006253227471961,2,2294,7294
1,0.03042330388829022,2,2295,7295
1,0.029288756222571034,2,2296,7296
1,0.028916194724435098,2,2297,7297
1,0.029092115280512646,2,2298,7298
1,0.028977718685893005,2,2299,7299
1,0.0294859317018417,2,2300,7300
1,0.03151147808076368,2,2301,7301
1,0.031768148375679504,2,2302,7302
1,0.03252678112982766,2,2303,7303
1,0.029180953140094865,2,2304,7304
1,0.029171713422532407,2,2305,7305
1,0.029446095675662406,2,2306,7306
1,0.028930343179414293,2,2307,7307
1,0.028713742794528582,2,2308,7308
1,0.02895099955328481,2,2309,7309
1,0.029090629220559598,2,2310,7310
1,0.028924628628445064,2,2311,7311
1,0.029494649908932986,2,2312,7312
1,0.030005364765139778,2,2313,7313
1,0.03143277546998418,2,2314,7314
1,0.03138740093318378,2,2315,7315
1,0.02958178018505954,2,2316,7316
1,0.03077491414443398,2,2317,7317
1,0.029466322691632896,2,2318,7318
1,0.030496158021937895,2,2319,7319
1,0.03033200127533124,2,2320,7320
1,0.030634517810120148,2,2321,7321
1,0.029307624601269934,2,2322,7322
1,0.029079861975103278,2,2323,7323
1,0.028967804429339723,2,2324,7324
1,0.030716396399506126,2,2325,7325
1,0.03164130951521772,2,2326,7326
1,0.03154918845019243,2,2327,7327
1,0.029567114849779412,2,2328,7328
1,0.02947892397972801,2,2329,7329
1,0.030450462582655102,2,2330,7330
1,0.029230932762816318,2,2331,7331
1,0.029660394992692886,2,2332,7332
1,0.028773511456846774,2,2333,7333
1,0.028812652241672513,2,2334,7334
1,0.03195434111565242,2,2335,7335
1,0.030137737306353614,2,2336,7336
1,0.029616151366418195,2,2337,7337
1,0.028692091613210707,2,2338,7338
1,0.029809243442373318,2,2339,7339
1,0.02812363983911047,2,2340,7340
1,0.030819038205361814,2,2341,7341
1,0.03145406388798667,2,2342,7342
1,0.029685343304046447,2,2343,7343
1,0.029228856592445875,2,2344,7344
1,0.030609897271311512,2,2345,7345
1,0.030951021089479572,2,2346,7346
1,0.0310235516504286,2,2347,7347
1,0.031193759210253864,2,2348,7348
1,0.03110334367362213,2,2349,7349
1,0.02995782684479748,2,2350,7350
1,0.029397086493812858,2,2351,7351
1,0.030181381871804826,2,2352,7352
1,0.02864370840985294,2,2353,7353
1,0.028647944318107896,2,2354,7354
1,0.029889522945172314,2,2355,7355
1,0.029326633251048475,2,2356,7356
1,0.029181984271482712,2,2357,7357
1,0.029406092073862244,2,2358,7358
1,0.02938967767633336,2,2359,7359
1,0.030201886373667546,2,2360,7360
1,0.031723439878098364,2,2361,7361
1,0.03057893521628938,2,2362,7362
1,0.029593808422518242,2,2363,7363
1,0.029009332708096684,2,2364,7364
1,0.029619589923237703,2,2365,7365
1,0.03044581519863125,2,2366,7366
1,0.030877101923044246,2,2367,7367
1,0.031030482927042247,2,2368,7368
1,0.029209857052689466,2,2369,7369
1,0.02997279139835219,2,2370,7370
1,0.03015221986710509,2,2371,7371
1,0.02970447308107414,2,2372,7372
1,0.029787763347123197,2,2373,7373
1,0.02934358844995511,2,2374,7374
1,0.02918594867258523,2,2375,7375
1,0.029743831913585133,2,2376,7376
1,0.029115436272122333,2,2377,7377
1,0.029107831494155353,2,2378,7378
1,0.028431221423057644,2,2379,7379
1,0.029043070097641246,2,2380,7380
1,0.029205360720329046,2,2381,7381
1,0.029156439489328136,2,2382,7382
1,0.029852078720538505,2,2383,7383
1,0.03146005307005064,2,2384,7384
1,0.030722442310668036,2,2385,7385
1,0.030346384762390457,2,2386,7386
1,0.02991388271891518,2,2387,7387
1,0.029446427796911714,2,2388,7388
1,0.03032657766342035,2,2389,7389
1,0.0294955082087064,2,2390,7390
1,0.030733057272464535,2,2391,7391
1,0.0307188708306697,2,2392,7392
1,0.030743635553469977,2,2393,7393
1,0.03070740169215549,2,2394,7394
1,0.03046401266388974,2,2395,7395
1,0.02951452049621281,2,2396,7396
1,0.02982155908718116,2,2397,7397
1,0.02936775004038674,2,2398,7398
1,0.029962056710243053,2,2399,7399
1,0.029588381850272214,2,2400,7400
1,0.030118743612925686,2,2401,7401
1,0.030434219330497204,2,2402,7402
1,0.03008745635669276,2,2403,7403
1,0.03016900330799717,2,2404,7404
1,0.03143808047362799,2,2405,7405
1,0.029745857952251018,2,2406,7406
1,0.029437454386271048,2,2407,7407
1,0.03073846336365586,2,2408,7408
1,0.030686700455314936,2,2409,7409
1,0.03106196066230881,2,2410,7410
1,0.03131487302278842,2,2411,7411
1,0.030919192428262285,2,2412,7412
1,0.03212384058736345,2,2413,7413
1,0.03162804672973942,2,2414,7414
1,0.03140453937666714,2,2415,7415
1,0.03178929131861662,2,2416,7416
1,0.031897799940675466,2,2417,7417
1,0.030041729753756255,2,2418,7418
1,0.029381771146692517,2,2419,7419
1,0.031943588338428516,2,2420,7420
1,0.030883572963164675,2,2421,7421
1,0.030600563328386197,2,2422,7422
1,0.029886252126878683,2,2423,7423
1,0.03027566588778061,2,2424,7424
1,0.030346849634005937,2,2425,7425
1,0.03072855328307513,2,2426,7426
1,0.03118128723819557,2,2427,7427
1,0.031130342943570852,2,2428,7428
1,0.030637298908274612,2,2429,7429
1,0.03001461936751493,2,2430,7430
1,0.028284793870937717,2,2431,7431
1,0.030891412052523222,2,2432,7432
1,0.03140468534116833,2,2433,7433
1,0.03036403336920143,2,2434,7434
1,0.02968295074721735,2,2435,7435
1,0.03000577723007336,2,2436,7436
1,0.030151236051216713,2,2437,7437
1,0.029596853597846102,2,2438,7438
1,0.030973466508427083,2,2439,7439
1,0.0293480158231894,2,2440,7440
1,0.030789790118716076,2,2441,7441
1,0.030382203027077715,2,2442,7442
1,0.03027907062119896,2,2443,7443
1,0.030762908299022614,2,2444,7444
1,0.03048525554182278,2,2445,7445
1,0.029208662434638683,2,2446,7446
1,0.029228782126384613,2,2447,7447
1,0.02880277668489191,2,2448,7448
1,0.02992754712579221,2,2449,7449
1,0.03033854559137951,2,2450,7450
1,0.030337383467912035,2,2451,7451
1,0.030387179020780253,2,2452,7452
1,0.03012527922933786,2,2453,7453
1,0.030199523954318436,2,2454,7454
1,0.029041538871778808,2,2455,7455
1,0.030738425483157097,2,2456,7456
1,0.029930297446872305,2,2457,7457
1,0.030806202477801282,2,2458,7458
1,0.029999073509964495,2,2459,7459
1,0.030674047299592437,2,2460,7460
1,0.03014862434655726,2,2461,7461
1,0.030676400513547426,2,2462,7462
1,0.030794620280372737,2,2463,7463
1,0.030791806605570123,2,2464,7464
1,0.031407500767016365,2,2465,7465
1,0.029193919402543393,2,2466,7466
1,0.028698585375081506,2,2467,7467
1,0.029129265773270942,2,2468,7468
1,0.02825296374617376,2,2469,7469
1,0.028079375885997987,2,2470,7470
1,0.030532761553436486,2,2471,7471
1,0.030730409293888,2,2472,7472
1,0.030464950605437125,2,2473,7473
1,0.03195412790822006,2,2474,7474
1,0.03214703210630075,2,2475,7475
1,0.029804019059390608,2,2476,7476
1,0.0288534650319243,2,2477,7477
1,0.03151445569637445,2,2478,7478
1,0.029044460503825698,2,2479,7479
1,0.030374104480475044,2,2480,7480
1,0.03100729852113077,2,2481,7481
1,0.028935523186440194,2,2482,7482
1,0.030325924911086374,2,2483,7483
1,0.029957172407670242,2,2484,7484
1,0.030021011716473,2,2485,7485
1,0.02975141648517161,2,2486,7486
1,0.031164307909633437,2,2487,7487
1,0.03073718482278256,2,2488,7488
1,0.03089411343927397,2,2489,7489
1,0.031077412756968622,2,2490,7490
1,0.030859533143821435,2,2491,7491
1,0.03073869721004602,2,2492,7492
1,0.0318891181620739,2,2493,7493
1,0.03127112553928452,2,2494,7494
1,0.031236797747254158,2,2495,7495
1,0.028130983664375372,2,2496,7496
1,0.03207290312104344,2,2497,7497
1,0.03141308729690645,2,2498,7498
1,0.03101109879222655,2,2499,7499
1,0.030751268673999247,2,2500,7500
1,0.030136853697969625,2,2501,7501
1,0.029994605505681865,2,2502,7502
1,0.029476243491622454,2,2503,7503
1,0.02987954921854236,2,2504,7504
1,0.030297707313485214,2,2505,7505
1,0.03092386483801273,2,2506,7506
1,0.02906035507069428,2,2507,7507
1,0.029796424211978333,2,2508,7508
1,0.02937445148151939,2,2509,7509
1,0.029493960379112987,2,2510,7510
1,0.031032400437227478,2,2511,7511
1,0.030273591252288068,2,2512,7512
1,0.029710634330988653,2,2513,7513
1,0.030656718504102252,2,2514,7514
1,0.03164837249901758,2,2515,7515
1,0.031494861355908566,2,2516,7516
1,0.02968849016331168,2,2517,7517
1,0.029676269330163273,2,2518,7518
1,0.029696182761170687,2,2519,7519
1,0.03041960117741867,2,2520,7520
1,0.03057324483472955,2,2521,7521
1,0.030671907791545876,2,2522,7522
1,0.03016175354739133,2,2523,7523
1,0.03060610253288202,2,2524,7524
1,0.030402286932082044,2,2525,7525
1,0.030909419297397468,2,2526,7526
1,0.030705467877279326,2,2527,7527
1,0.03031201527161332,2,2528,7528
1,0.030735142409863792,2,2529,7529
1,0.03049155359799008,2,2530,7530
1,0.03047422962489392,2,2531,7531
1,0.029111396439712292,2,2532,7532
1,0.02836724017070015,2,2533,7533
1,0.028904793126173133,2,2534,7534
1,0.030074802469091524,2,2535,7535
1,0.0299474789278938,2,2536,7536
1,0.030030783836822023,2,2537,7537
1,0.03039429631721566,2,2538,7538
1,0.030372294766217774,2,2539,7539
1,0.031092008417682927,2,2540,7540
1,0.029442580021548124,2,2541,7541
1,0.030112180036627877,2,2542,7542
1,0.02999176283642799,2,2543,7543
1,0.030031820522714314,2,2544,7544
1,0.030374488397999548,2,2545,7545
1,0.029764255999338355,2,2546,7546
1,0.030052145566399402,2,2547,7547
1,0.03020008338068111,2,2548,7548
1,0.03031789616535237,2,2549,7549
1,0.029929965142762235,2,2550,7550
1,0.030169962701000797,2,2551,7551
1,0.030911911901666343,2,2552,7552
1,0.03094828983411191,2,2553,7553
1,0.032600329311455394,2,2554,7554
1,0.03088064539739783,2,2555,7555
1,0.02959052779848725,2,2556,7556
1,0.028659561535079016,2,2557,7557
1,0.029216715389481222,2,2558,7558
1,0.03019187109005772,2,2559,7559
1,0.03143770349713972,2,2560,7560
1,0.02923895301675166,2,2561,7561
1,0.029678241887955915,2,2562,7562
1,0.029890012276262284,2,2563,7563
1,0.02990114584077931,2,2564,7564
1,0.02989207465808105,2,2565,7565
1,0.029495489195662323,2,2566,7566
1,0.02973865637468249,2,2567,7567
1,0.030593676354852602,2,2568,7568
1,0.030359961290986538,2,2569,7569
1,0.030683779665236385,2,2570,7570
1,0.031401239947749786,2,2571,7571
1,0.032276628234970774,2,2572,7572
1,0.0315002287922259,2,2573,7573
1,0.031301863368005896,2,2574,7574
1,0.031512253305947334,2,2575,7575
1,0.031069831774472544,2,2576,7576
1,0.031292166669495566,2,2577,7577
1,0.030856386951066423,2,2578,7578
1,0.03154617821792496,2,2579,7579
1,0.029394903418116146,2,2580,7580
1,0.029602672499070785,2,2581,7581
1,0.030330827578647336,2,2582,7582
1,0.02983830256192159,2,2583,7583
1,0.030565831733511305,2,2584,7584
1,0.03036744758797197,2,2585,7585
1,0.030752131241223536,2,2586,7586
1,0.030363763358248246,2,2587,7587
1,0.030934580316481164,2,2588,7588
1,0.030805078298260253,2,2589,7589
1,0.029452476408078892,2,2590,7590
1,0.029939957132759706,2,2591,7591
1,0.028609684863927166,2,2592,7592
1,0.029137372565568895,2,2593,7593
1,0.03025929661445458,2,2594,7594
1,0.03017568523608036,2,2595,7595
1,0.028994553774339352,2,2596,7596
1,0.02868645571316994,2,2597,7597
1,0.030359748247707617,2,2598,7598
1,0.030155272899704644,2,2599,7599
1,0.030670055015121905,2,2600,7600
1,0.029509787021716687,2,2601,7601
1,0.030037676797924972,2,2602,7602
1,0.029793340988996234,2,2603,7603
1,0.029438467667797848,2,2604,7604
1,0.0312665824763277,2,2605,7605
1,0.031780339285774166,2,2606,7606
1,0.03118773053830261,2,2607,7607
1,0.02876622088281328,2,2608,7608
1,0.03152115198036193,2,2609,7609
1,0.029960885573520474,2,2610,7610
1,0.029184715210539326,2,2611,7611
1,0.03144408736154298,2,2612,7612
1,0.03017391166240164,2,2613,7613
1,0.030403248180722837,2,2614,7614
1,0.029584827039377364,2,2615,7615
1,0.028759456107834626,2,2616,7616
1,0.03172176786763232,2,2617,7617
1,0.03127438650842667,2,2618,7618
1,0.03097660724194225,2,2619,7619
1,0.031921159961108315,2,2620,7620
1,0.028960915402165992,2,2621,7621
1,0.02926341805451749,2,2622,7622
1,0.029068811056681364,2,2623,7623
1,0.029298424738632423,2,2624,7624
1,0.02942709865323081,2,2625,7625
1,0.02946306988490829,2,2626,7626
1,0.03109179439513399,2,2627,7627
1,0.029916346433989088,2,2628,7628
1,0.029204312434980305,2,2629,7629
1,0.030611723351646903,2,2630,7630
1,0.02968862908768722,2,2631,7631
1,0.029338509774675874,2,2632,7632
1,0.030690923261258475,2,2633,7633
1,0.02959695704465243,2,2634,7634
1,0.030042303767891236,2,2635,7635
1,0.030387751791309522,2,2636,7636
1,0.030210739912446122,2,2637,7637
1,0.029629612938164265,2,2638,7638
1,0.0283769670746454,2,2639,7639
1,0.029730552896989306,2,2640,7640
1,0.030318836800658187,2,2641,7641
1,0.03009644762406046,2,2642,7642
1,0.029756717002181157,2,2643,7643
1,0.030222202973152507,2,2644,7644
1,0.02930464158478087,2,2645,7645
1,0.02974929960422782,2,2646,7646
1,0.030240272825761128,2,2647,7647
1,0.0313928426014121,2,2648,7648
1,0.029941214189974537,2,2649,7649
1,0.030312270883463558,2,2650,7650
1,0.029931861938282452,2,2651,7651
1,0.029327131501907914,2,2652,7652
1,0.029527825545578312,2,2653,7653
1,0.030156829567846054,2,2654,7654
1,0.029996231490667664,2,2655,7655
1,0.029688416451757304,2,2656,7656
1,0.030326299495862918,2,2657,7657
1,0.03021334391730387,2,2658,7658
1,0.030695531105288488,2,2659,7659
1,0.030945278975134747,2,2660,7660
1,0.03124429802396586,2,2661,7661
1,0.03106509034587587,2,2662,7662
1,0.0305978930091621,2,2663,7663
1,0.030312950612775714,2,2664,7664
1,0.02940409309759905,2,2665,7665
1,0.02993967464186197,2,2666,7666
1,0.030244855751664954,2,2667,7667
1,0.029759668710086597,2,2668,7668
1,0.029520504174081575,2,2669,7669
1,0.02919522495107649,2,2670,7670
1,0.030518409285818768,2,2671,7671
1,0.02977436619033506,2,2672,7672
1,0.029661703821720828,2,2673,7673
1,0.02965888373827977,2,2674,7674
1,0.029608495627099423,2,2675,7675
1,0.029969820662727468,2,2676,7676
1,0.029123252239968627,2,2677,7677
1,0.029180305510473962,2,2678,7678
1,0.03046700786123403,2,2679,7679
1,0.030328338814220045,2,2680,7680
1,0.030995286906197378,2,2681,7681
1,0.031227078108070266,2,2682,7682
1,0.03075692922678598,2,2683,7683
1,0.029508363933242597,2,2684,7684
1,0.029321100916855466,2,2685,7685
1,0.028529048363292335,2,2686,7686
1,0.0289537762842601,2,2687,7687
1,0.030351289265571808,2,2688,7688
1,0.030367246013143487,2,2689,7689
1,0.029700108356281917,2,2690,7690
1,0.029880468277448172,2,2691,7691
1,0.02911475714292379,2,2692,7692
1,0.02889737323593325,2,2693,7693
1,0.031182335418448417,2,2694,7694
1,0.03132440515116544,2,2695,7695
1,0.03168959465017948,2,2696,7696
1,0.03188994338401878,2,2697,7697
1,0.03099584277229895,2,2698,7698
1,0.03198954894761397,2,2699,7699
1,0.02934672327314499,2,2700,7700
1,0.029030425161158797,2,2701,7701
1,0.029950309163978072,2,2702,7702
1,0.02973758579327343,2,2703,7703
1,0.030424727676971308,2,2704,7704
1,0.03005927051636969,2,2705,7705
1,0.029581921841985607,2,2706,7706
1,0.030287803621100194,2,2707,7707
1,0.030847788654746987,2,2708,7708
1,0.031237937176535592,2,2709,7709
1,0.029141627163203655,2,2710,7710
1,0.029864955399492008,2,2711,7711
1,0.029413440322461668,2,2712,7712
1,0.03051962702533504,2,2713,7713
1,0.030365904053337434,2,2714,7714
1,0.0302447416663909,2,2715,7715
1,0.02974437526837668,2,2716,7716
1,0.030615879949156505,2,2717,7717
1,0.03064484881815985,2,2718,7718
1,0.029938101287996607,2,2719,7719
1,0.029577741943500272,2,2720,7720
1,0.030182240683890655,2,2721,7721
1,0.029791460272838608,2,2722,7722
1,0.029620911250792952,2,2723,7723
1,0.03036341560705588,2,2724,7724
1,0.030675549501894973,2,2725,7725
1,0.03030347348270493,2,2726,7726
1,0.030224951901630652,2,2727,7727
1,0.028868558696936147,2,2728,7728
1,0.028991226880712068,2,2729,7729
1,0.02909637249268869,2,2730,7730
1,0.030245091607658578,2,2731,7731
1,0.030137205212709944,2,2732,7732
1,0.030228828375936136,2,2733,7733
1,0.0301632906116458,2,2734,7734
1,0.03057070858307734,2,2735,7735
1,0.03035054884780752,2,2736,7736
1,0.029744218617471046,2,2737,7737
1,0.030173138998157056,2,2738,7738
1,0.030040809509579876,2,2739,7739
1,0.030556572896986833,2,2740,7740
1,0.030974898269273073,2,2741,7741
1,0.030076926690928693,2,2742,7742
1,0.031071727910897184,2,2743,7743
1,0.030303547804269707,2,2744,7744
1,0.02987235705344752,2,2745,7745
1,0.032031588069608735,2,2746,7746
1,0.029065776537684405,2,2747,7747
1,0.029302424541760498,2,2748,7748
1,0.030163372827769395,2,2749,7749
1,0.03080997836373225,2,2750,7750
1,0.03088880363832676,2,2751,7751
1,0.03019655373529105,2,2752,7752
1,0.030565308076669462,2,2753,7753
1,0.030327045029472192,2,2754,7754
1,0.030406699850848887,2,2755,7755
1,0.02969409294237565,2,2756,7756
1,0.02915128811962918,2,2757,7757
1,0.029419034076469522,2,2758,7758
1,0.029978113625356663,2,2759,7759
1,0.03058805713443472,2,2760,7760
1,0.030454782898477792,2,2761,7761
1,0.030596814667853668,2,2762,7762
1,0.029789306743741927,2,2763,7763
1,0.029687656506042364,2,2764,7764
1,0.030101291966809704,2,2765,7765
1,0.02981147411057523,2,2766,7766
1,0.028636115539339046,2,2767,7767
1,0.02856283064550271,2,2768,7768
1,0.029178113006990417,2,2769,7769
1,0.03118651120618328,2,2770,7770
1,0.027456984839503373,2,2771,7771
1,0.029100043715698846,2,2772,7772
1,0.02884424038758257,2,2773,7773
1,0.030237710645804015,2,2774,7774
1,0.030451109581587716,2,2775,7775
1,0.031056482124747608,2,2776,7776
1,0.030276710552152558,2,2777,7777
1,0.030651255883247002,2,2778,7778
1,0.0307505474993667,2,2779,7779
1,0.030001085482612686,2,2780,7780
1,0.030543771422454603,2,2781,7781
1,0.030745992078905892,2,2782,7782
1,0.031042149182925503,2,2783,7783
1,0.029413684809662426,2,2784,7784
1,0.02951416946164356,2,2785,7785
1,0.030991791628355997,2,2786,7786
1,0.030466585278741045,2,2787,7787
1,0.030661667465924188,2,2788,7788
1,0.02984223878529356,2,2789,7789
1,0.03171121179821659,2,2790,7790
1,0.031176829472577248,2,2791,7791
1,0.03060725127892711,2,2792,7792
1,0.030128714708168157,2,2793,7793
1,0.02970536861782089,2,2794,7794
1,0.030535023717324878,2,2795,7795
1,0.03047636313835592,2,2796,7796
1,0.030596112326782686,2,2797,7797
1,0.03021162360159204,2,2798,7798
1,0.030475120320495135,2,2799,7799
1,0.030731354637859504,2,2800,7800
1,0.02954306613671446,2,2801,7801
1,0.029938135886285796,2,2802,7802
1,0.029622368430678496,2,2803,7803
1,0.030477796984499834,2,2804,7804
1,0.031642515301176864,2,2805,7805
1,0.028856047759143823,2,2806,7806
1,0.03237409904178367,2,2807,7807
1,0.028838117318022948,2,2808,7808
1,0.029317135625694678,2,2809,7809
1,0.029224595671465212,2,2810,7810
1,0.029385949021908362,2,2811,7811
1,0.03039825804920713,2,2812,7812
1,0.030699607738073894,2,2813,7813
1,0.03073317823305504,2,2814,7814
1,0.029926006480266845,2,2815,7815
1,0.030264839070496725,2,2816,7816
1,0.030407567218596367,2,2817,7817
1,0.0306397959207932,2,2818,7818
1,0.030973746763523612,2,2819,7819
1,0.028824771129006343,2,2820,7820
1,0.029978656456024003,2,2821,7821
1,0.02913272109652459,2,2822,7822
1,0.028765487229176125,2,2823,7823
1,0.02938971104553359,2,2824,7824
1,0.029700687538089816,2,2825,7825
1,0.02889538650035605,2,2826,7826
1,0.030120728039917756,2,2827,7827
1,0.030272547415319588,2,2828,7828
1,0.030832998417232017,2,2829,7829
1,0.03071983459876326,2,2830,7830
1,0.030396577818080597,2,2831,7831
1,0.03091083528408858,2,2832,7832
1,0.031075462218681654,2,2833,7833
1,0.030216561046683688,2,2834,7834
1,0.03090764888152619,2,2835,7835
1,0.03125796232536672,2,2836,7836
1,0.03126282123915498,2,2837,7837
1,0.02953204366102783,2,2838,7838
1,0.030926126986540934,2,2839,7839
1,0.030524288811378072,2,2840,7840
1,0.031220710726644202,2,2841,7841
1,0.031221734530515015,2,2842,7842
1,0.030795746210518726,2,2843,7843
1,0.029975616829779277,2,2844,7844
