i,theta,.chain,.iteration,.draw
1,0.04413854274478036,1,2429,2429
1,0.044890749466506015,1,2430,2430
1,0.04397219542687246,1,2431,2431
1,0.04387379944713705,1,2432,2432
1,0.04306452760012175,1,2433,2433
1,0.04493816313779035,1,2434,2434
1,0.04492382710000921,1,2435,2435
1,0.04446577816684483,1,2436,2436
1,0.0449265889534933,1,2437,2437
1,0.04533703128655811,1,2438,2438
1,0.04476127784169891,1,2439,2439
1,0.04512154549724473,1,2440,2440
1,0.045016195581715955,1,2441,2441
1,0.044442032936507066,1,2442,2442
1,0.04537979454369833,1,2443,2443
1,0.04365976006942899,1,2444,2444
1,0.04527572986890026,1,2445,2445
1,0.044455789302071905,1,2446,2446
1,0.043498595751069985,1,2447,2447
1,0.04372387607103532,1,2448,2448
1,0.043296174283731594,1,2449,2449
1,0.043292062399900806,1,2450,2450
1,0.04383225236494342,1,2451,2451
1,0.04324464786188845,1,2452,2452
1,0.044517448808118136,1,2453,2453
1,0.04423081767491716,1,2454,2454
1,0.043248493081477477,1,2455,2455
1,0.04337158072338723,1,2456,2456
1,0.04373466332676565,1,2457,2457
1,0.044153722407871736,1,2458,2458
1,0.04399211003975008,1,2459,2459
1,0.04442782485011822,1,2460,2460
1,0.043646214556605924,1,2461,2461
1,0.04362307286344684,1,2462,2462
1,0.04429088514970609,1,2463,2463
1,0.044000450513530735,1,2464,2464
1,0.044651564196184296,1,2465,2465
1,0.04393074710792131,1,2466,2466
1,0.04442747386745296,1,2467,2467
1,0.043928292540376696,1,2468,2468
1,0.0447097657412774,1,2469,2469
1,0.04447559099896172,1,2470,2470
1,0.04395421822890837,1,2471,2471
1,0.044125899267623246,1,2472,2472
1,0.043805122169214616,1,2473,2473
1,0.04493117478896425,1,2474,2474
1,0.043910847539673496,1,2475,2475
1,0.043174382576007087,1,2476,2476
1,0.04383760823716136,1,2477,2477
1,0.04404357575311703,1,2478,2478
1,0.04374294798445647,1,2479,2479
1,0.04405832103175575,1,2480,2480
1,0.04402037775153742,1,2481,2481
1,0.044213532383282295,1,2482,2482
1,0.04457952993142461,1,2483,2483
1,0.04470914194652202,1,2484,2484
1,0.04387021502981277,1,2485,2485
1,0.04317540320506106,1,2486,2486
1,0.04347070718541354,1,2487,2487
1,0.04283357821653604,1,2488,2488
1,0.04274464000358062,1,2489,2489
1,0.042941946795871454,1,2490,2490
1,0.044668607671704295,1,2491,2491
1,0.04424953895230428,1,2492,2492
1,0.04462717500596317,1,2493,2493
1,0.04477847660162209,1,2494,2494
1,0.043988067575741294,1,2495,2495
1,0.04416046094688455,1,2496,2496
1,0.044278064404099676,1,2497,2497
1,0.04379940478091443,1,2498,2498
1,0.044392206538967104,1,2499,2499
1,0.04335018526541271,1,2500,2500
1,0.0441837866244442,1,2501,2501
1,0.04374071833818522,1,2502,2502
1,0.043973690058339836,1,2503,2503
1,0.04408565438562128,1,2504,2504
1,0.04453663413795365,1,2505,2505
1,0.044673019870122094,1,2506,2506
1,0.045158174647431625,1,2507,2507
1,0.04340824445732916,1,2508,2508
1,0.04343565390831651,1,2509,2509
1,0.04353574170391385,1,2510,2510
1,0.043397697312420574,1,2511,2511
1,0.0436557323985809,1,2512,2512
1,0.044522650212514274,1,2513,2513
1,0.04422727854396273,1,2514,2514
1,0.044434064351194645,1,2515,2515
1,0.04437592742911248,1,2516,2516
1,0.043797554978991654,1,2517,2517
1,0.0434490468275598,1,2518,2518
1,0.043779897644976445,1,2519,2519
1,0.043812868067324366,1,2520,2520
1,0.04405679741685135,1,2521,2521
1,0.04418632969847331,1,2522,2522
1,0.04418632969847331,1,2523,2523
1,0.04503616047026716,1,2524,2524
1,0.04392455215690316,1,2525,2525
1,0.04548083975978157,1,2526,2526
1,0.04511737685710998,1,2527,2527
1,0.044404211499127176,1,2528,2528
1,0.043981663699646074,1,2529,2529
1,0.04408444358078233,1,2530,2530
1,0.04374026805415865,1,2531,2531
1,0.04421584419232287,1,2532,2532
1,0.043305195236258316,1,2533,2533
1,0.04278880937413591,1,2534,2534
1,0.04527556032969258,1,2535,2535
1,0.04548939848330321,1,2536,2536
1,0.04555111578297763,1,2537,2537
1,0.0454007753878187,1,2538,2538
1,0.04551697641241676,1,2539,2539
1,0.04562610178407742,1,2540,2540
1,0.04538873439879907,1,2541,2541
1,0.045355134326061475,1,2542,2542
1,0.04373518305571227,1,2543,2543
1,0.04313624634904432,1,2544,2544
1,0.043031855089591405,1,2545,2545
1,0.04351033915654589,1,2546,2546
1,0.04333272316900834,1,2547,2547
1,0.043803723815304216,1,2548,2548
1,0.044445160151463714,1,2549,2549
1,0.04446756405453926,1,2550,2550
1,0.04524803808565917,1,2551,2551
1,0.04411752715046204,1,2552,2552
1,0.04371568690102269,1,2553,2553
1,0.04431897590460693,1,2554,2554
1,0.04403730489070441,1,2555,2555
1,0.04405188728396164,1,2556,2556
1,0.044040145499259574,1,2557,2557
1,0.04450418668383191,1,2558,2558
1,0.043987921644787216,1,2559,2559
1,0.043759598165824296,1,2560,2560
1,0.043691544243246686,1,2561,2561
1,0.04354471923088165,1,2562,2562
1,0.043998439207258676,1,2563,2563
1,0.04457438483943547,1,2564,2564
1,0.04403598439625348,1,2565,2565
1,0.04389707491655247,1,2566,2566
1,0.04374391279634346,1,2567,2567
1,0.0436651943723128,1,2568,2568
1,0.04386840222090365,1,2569,2569
1,0.044091931043603316,1,2570,2570
1,0.044519808444327943,1,2571,2571
1,0.04493455697428049,1,2572,2572
1,0.04369476737510464,1,2573,2573
1,0.043763117047916945,1,2574,2574
1,0.04357272905512258,1,2575,2575
1,0.044368435358182946,1,2576,2576
1,0.04392937754017528,1,2577,2577
1,0.04460161319925017,1,2578,2578
1,0.0447819420470211,1,2579,2579
1,0.04401514012573547,1,2580,2580
1,0.04428016118920656,1,2581,2581
1,0.04377217523098485,1,2582,2582
1,0.04409159202614103,1,2583,2583
1,0.04375923417600114,1,2584,2584
1,0.0440749690803923,1,2585,2585
1,0.04363686217671865,1,2586,2586
1,0.04343996059939161,1,2587,2587
1,0.043988803553327245,1,2588,2588
1,0.04357045446982269,1,2589,2589
1,0.04488619678082365,1,2590,2590
1,0.04377655124704205,1,2591,2591
1,0.04491171842366981,1,2592,2592
1,0.04429135453763807,1,2593,2593
1,0.04411981558623265,1,2594,2594
1,0.04350892664118212,1,2595,2595
1,0.04387645516297599,1,2596,2596
1,0.044308724619591275,1,2597,2597
1,0.044287244269816804,1,2598,2598
1,0.04427597294956791,1,2599,2599
1,0.04423521796524783,1,2600,2600
1,0.04459857130149953,1,2601,2601
1,0.045220354329969105,1,2602,2602
1,0.044502221741614716,1,2603,2603
1,0.04496231079012059,1,2604,2604
1,0.04446986634843831,1,2605,2605
1,0.04438489499862355,1,2606,2606
1,0.04437491723277522,1,2607,2607
1,0.04382572686712309,1,2608,2608
1,0.044097607096188506,1,2609,2609
1,0.04427697246985499,1,2610,2610
1,0.044210161661656006,1,2611,2611
1,0.04386238174914894,1,2612,2612
1,0.043945852328740105,1,2613,2613
1,0.045230321272000204,1,2614,2614
1,0.04355793514437073,1,2615,2615
1,0.043561961335747176,1,2616,2616
1,0.043825221825852814,1,2617,2617
1,0.043913459708906304,1,2618,2618
1,0.043503513775571996,1,2619,2619
1,0.04357544288857281,1,2620,2620
1,0.04464402742646461,1,2621,2621
1,0.04482963051253538,1,2622,2622
1,0.04404087518172446,1,2623,2623
1,0.044189651633694545,1,2624,2624
1,0.04484521260823398,1,2625,2625
1,0.044849391641998304,1,2626,2626
1,0.04468661904750935,1,2627,2627
1,0.044183276678647125,1,2628,2628
1,0.04460483197770116,1,2629,2629
1,0.0449681374796739,1,2630,2630
1,0.04473702597357787,1,2631,2631
1,0.04346700727355728,1,2632,2632
1,0.044015559991135204,1,2633,2633
1,0.04357050789398226,1,2634,2634
1,0.04398466987875222,1,2635,2635
1,0.044144109684883415,1,2636,2636
1,0.0441891823063807,1,2637,2637
1,0.044312762016024874,1,2638,2638
1,0.044800072226434985,1,2639,2639
1,0.04371737820928776,1,2640,2640
1,0.04283768895564974,1,2641,2641
1,0.04313957431587169,1,2642,2642
1,0.04376795780318307,1,2643,2643
1,0.046019063490739906,1,2644,2644
1,0.04534791055301855,1,2645,2645
1,0.04556776536244934,1,2646,2646
1,0.044550047116455646,1,2647,2647
1,0.04452368648675464,1,2648,2648
1,0.04352141136696136,1,2649,2649
1,0.04434163465540213,1,2650,2650
1,0.044549391697516864,1,2651,2651
1,0.04524366338731041,1,2652,2652
1,0.045076458228454575,1,2653,2653
1,0.045373074075201504,1,2654,2654
1,0.043697773151282156,1,2655,2655
1,0.04402496710129323,1,2656,2656
1,0.044108114419891105,1,2657,2657
1,0.044305907770433875,1,2658,2658
1,0.04439156777183488,1,2659,2659
1,0.044158715865245904,1,2660,2660
1,0.044614677947242234,1,2661,2661
1,0.04325051878907985,1,2662,2662
1,0.04396844601649497,1,2663,2663
1,0.04409057879821987,1,2664,2664
1,0.04406837675176949,1,2665,2665
1,0.04405371656652636,1,2666,2666
1,0.044479504031859206,1,2667,2667
1,0.04389468001387813,1,2668,2668
1,0.04381479208735215,1,2669,2669
1,0.044004096152561234,1,2670,2670
1,0.04335279924097206,1,2671,2671
1,0.04476427946242249,1,2672,2672
1,0.04467532461666875,1,2673,2673
1,0.0439015009231421,1,2674,2674
1,0.04481108394783789,1,2675,2675
1,0.0442417439024256,1,2676,2676
1,0.04382200930584604,1,2677,2677
1,0.044304542356989975,1,2678,2678
1,0.04430187243092929,1,2679,2679
1,0.04394288572880143,1,2680,2680
1,0.043798260084320396,1,2681,2681
1,0.04372570434529218,1,2682,2682
1,0.044049639696827604,1,2683,2683
1,0.044085490050788004,1,2684,2684
1,0.04409052998556814,1,2685,2685
1,0.0446876043635214,1,2686,2686
1,0.044345862034246654,1,2687,2687
1,0.0445732778789976,1,2688,2688
1,0.0442993292334024,1,2689,2689
1,0.04465314884237993,1,2690,2690
1,0.04453623569535473,1,2691,2691
1,0.04453623569535473,1,2692,2692
1,0.04342767032923383,1,2693,2693
1,0.044109479069771244,1,2694,2694
1,0.04450513454203595,1,2695,2695
1,0.04426598854590825,1,2696,2696
1,0.04372720213915911,1,2697,2697
1,0.04377031720821748,1,2698,2698
1,0.04378138389612523,1,2699,2699
1,0.04415541059689844,1,2700,2700
1,0.0445252981379415,1,2701,2701
1,0.044490280077958,1,2702,2702
1,0.04434087028815187,1,2703,2703
1,0.04388594105607994,1,2704,2704
1,0.04373306818345674,1,2705,2705
1,0.04412646325375041,1,2706,2706
1,0.04460042174489728,1,2707,2707
1,0.04506376747422876,1,2708,2708
1,0.04512693721473382,1,2709,2709
1,0.04452130452525212,1,2710,2710
1,0.04401526530141568,1,2711,2711
1,0.04317573619727072,1,2712,2712
1,0.04478288791262662,1,2713,2713
1,0.044549173479880924,1,2714,2714
1,0.0438688190180134,1,2715,2715
1,0.043772137054668064,1,2716,2716
1,0.045369149003784776,1,2717,2717
1,0.04517668878005594,1,2718,2718
1,0.04474328773483882,1,2719,2719
1,0.044160700659238154,1,2720,2720
1,0.04455873858727791,1,2721,2721
1,0.04328971600730763,1,2722,2722
1,0.0442012369961907,1,2723,2723
1,0.043531626550507206,1,2724,2724
1,0.04316399375564903,1,2725,2725
1,0.04500554629580278,1,2726,2726
1,0.044752664104963265,1,2727,2727
1,0.044094434763836884,1,2728,2728
1,0.04455614353617682,1,2729,2729
1,0.04457533848840098,1,2730,2730
1,0.043305142440423154,1,2731,2731
1,0.04453163274363741,1,2732,2732
1,0.04466415001140017,1,2733,2733
1,0.044609932046565236,1,2734,2734
1,0.044340738019022115,1,2735,2735
1,0.044672506646070496,1,2736,2736
1,0.04411625563233282,1,2737,2737
1,0.04427887914803065,1,2738,2738
1,0.04350786834126836,1,2739,2739
1,0.04395224320093608,1,2740,2740
1,0.04435402466980074,1,2741,2741
1,0.045293552599010814,1,2742,2742
1,0.04528868788822003,1,2743,2743
1,0.04451189397879625,1,2744,2744
1,0.04358440569143069,1,2745,2745
1,0.04432945069297897,1,2746,2746
1,0.04427599085591623,1,2747,2747
1,0.044060969420808796,1,2748,2748
1,0.04393071267733336,1,2749,2749
1,0.04393071267733336,1,2750,2750
1,0.04383101578208032,1,2751,2751
1,0.04340296725595509,1,2752,2752
1,0.044231825178697,1,2753,2753
1,0.044327872930452136,1,2754,2754
1,0.04358181489651008,1,2755,2755
1,0.045752121240640396,1,2756,2756
1,0.044689030414808074,1,2757,2757
1,0.044761588602688966,1,2758,2758
1,0.04459609683734664,1,2759,2759
1,0.043808231656070014,1,2760,2760
1,0.04502064937843578,1,2761,2761
1,0.04469286653362103,1,2762,2762
1,0.04326354728634546,1,2763,2763
1,0.043664680979685094,1,2764,2764
1,0.04352999891520096,1,2765,2765
1,0.04478317779357819,1,2766,2766
1,0.0440276807214012,1,2767,2767
1,0.044315070741252835,1,2768,2768
1,0.04443159806939174,1,2769,2769
1,0.04441209815913819,1,2770,2770
1,0.04327605768967751,1,2771,2771
1,0.043661524181529916,1,2772,2772
1,0.04411675994898487,1,2773,2773
1,0.04369951271337568,1,2774,2774
1,0.0438593483517201,1,2775,2775
1,0.04536792292327775,1,2776,2776
1,0.04482954299522616,1,2777,2777
1,0.043796111113969784,1,2778,2778
1,0.04406278349220572,1,2779,2779
1,0.0438755822351853,1,2780,2780
1,0.04417359300438339,1,2781,2781
1,0.044066508470571204,1,2782,2782
1,0.04400958561846401,1,2783,2783
1,0.04366293308662171,1,2784,2784
1,0.04396865471600358,1,2785,2785
1,0.0451077829389599,1,2786,2786
1,0.04435038622029984,1,2787,2787
1,0.04478056800449403,1,2788,2788
1,0.04394870683365586,1,2789,2789
1,0.043798680634810315,1,2790,2790
1,0.043581170347416126,1,2791,2791
1,0.043537737724251686,1,2792,2792
1,0.04366331056014494,1,2793,2793
1,0.04393333316292081,1,2794,2794
1,0.04419916626080054,1,2795,2795
1,0.04436588610372173,1,2796,2796
1,0.044171167568432285,1,2797,2797
1,0.04469900468047376,1,2798,2798
1,0.04315660301035309,1,2799,2799
1,0.04321253301156324,1,2800,2800
1,0.043604076840343765,1,2801,2801
1,0.04376919095499989,1,2802,2802
1,0.044503708437786796,1,2803,2803
1,0.04382234761082427,1,2804,2804
1,0.04446872817597681,1,2805,2805
1,0.043581335607215596,1,2806,2806
1,0.043617268441182064,1,2807,2807
1,0.04396508608452762,1,2808,2808
1,0.04350893131757633,1,2809,2809
1,0.043674144875011575,1,2810,2810
1,0.04473404353293177,1,2811,2811
1,0.044136810276858014,1,2812,2812
1,0.044205660941709,1,2813,2813
1,0.043997790206281424,1,2814,2814
1,0.044165513528698526,1,2815,2815
1,0.04442867208873073,1,2816,2816
1,0.044147427745274304,1,2817,2817
1,0.043978135179744464,1,2818,2818
1,0.04435894899774681,1,2819,2819
1,0.044090866675623466,1,2820,2820
1,0.04394594050417932,1,2821,2821
1,0.044266323834444316,1,2822,2822
1,0.04477454684257922,1,2823,2823
1,0.04438672286626361,1,2824,2824
1,0.04500349048348302,1,2825,2825
1,0.04498025249541918,1,2826,2826
1,0.0439797731783941,1,2827,2827
1,0.044660057289105895,1,2828,2828
1,0.04419807704142834,1,2829,2829
1,0.04455034018646526,1,2830,2830
1,0.04427896709340852,1,2831,2831
1,0.04289149867267464,1,2832,2832
1,0.042867516818623747,1,2833,2833
1,0.04273789825884366,1,2834,2834
1,0.04329962045463843,1,2835,2835
1,0.04289444071876929,1,2836,2836
1,0.0433182536857079,1,2837,2837
1,0.043736881659605924,1,2838,2838
1,0.04460429133904942,1,2839,2839
1,0.04437234925733268,1,2840,2840
1,0.044545665081866984,1,2841,2841
1,0.044928382987844656,1,2842,2842
1,0.044880564382046066,1,2843,2843
1,0.04432419247644201,1,2844,2844
1,0.04394635246137019,1,2845,2845
1,0.04438491865163658,1,2846,2846
1,0.04324590973785156,1,2847,2847
1,0.04487251283574073,1,2848,2848
1,0.044728446013601326,1,2849,2849
1,0.045055680828745205,1,2850,2850
1,0.045394296237062745,1,2851,2851
1,0.045281061501844945,1,2852,2852
1,0.04426241922947447,1,2853,2853
1,0.04450569116241609,1,2854,2854
1,0.04461239091370889,1,2855,2855
1,0.04432878659716147,1,2856,2856
1,0.044955094500947056,1,2857,2857
1,0.04458198134816218,1,2858,2858
1,0.04430633894264326,1,2859,2859
1,0.04453376704944758,1,2860,2860
1,0.04499469264544691,1,2861,2861
1,0.04442997160844413,1,2862,2862
1,0.04475746731769699,1,2863,2863
1,0.043617500776304885,1,2864,2864
1,0.04384862779058851,1,2865,2865
1,0.04362099077007995,1,2866,2866
1,0.04391709794155786,1,2867,2867
1,0.043980254154673014,1,2868,2868
1,0.04474301459588379,1,2869,2869
1,0.044015254810668675,1,2870,2870
1,0.04452085530857626,1,2871,2871
1,0.04463083378275187,1,2872,2872
1,0.04436114173732553,1,2873,2873
1,0.04478272196038319,1,2874,2874
1,0.04462128401908348,1,2875,2875
1,0.04322486356333521,1,2876,2876
1,0.04438758652749602,1,2877,2877
1,0.044424155263613874,1,2878,2878
1,0.04435316384438615,1,2879,2879
1,0.04409442086994737,1,2880,2880
1,0.044608709416391716,1,2881,2881
1,0.04465806194006092,1,2882,2882
1,0.04480894167835714,1,2883,2883
1,0.04444217162658062,1,2884,2884
1,0.04456966262464108,1,2885,2885
1,0.044171638069263296,1,2886,2886
1,0.04474356846900269,1,2887,2887
1,0.04337194878024518,1,2888,2888
1,0.04363802024991248,1,2889,2889
1,0.043861976536665244,1,2890,2890
1,0.04319034101100998,1,2891,2891
1,0.043118997620148446,1,2892,2892
1,0.045134794369206505,1,2893,2893
1,0.04473408350751165,1,2894,2894
1,0.04447430235686033,1,2895,2895
1,0.04364827975682772,1,2896,2896
1,0.044847999330159136,1,2897,2897
1,0.04346213013530272,1,2898,2898
1,0.043794782748538826,1,2899,2899
1,0.04381985195212237,1,2900,2900
1,0.04381985195212237,1,2901,2901
1,0.04359255571519374,1,2902,2902
1,0.04388149363772044,1,2903,2903
1,0.04467154597456386,1,2904,2904
1,0.044949037103513424,1,2905,2905
1,0.044986270741374776,1,2906,2906
1,0.0439253912763735,1,2907,2907
1,0.04461452618073154,1,2908,2908
1,0.044638465461718374,1,2909,2909
1,0.04418506634056312,1,2910,2910
1,0.04460291332943447,1,2911,2911
1,0.044442875935441446,1,2912,2912
1,0.0445872917261904,1,2913,2913
1,0.044279469637255854,1,2914,2914
1,0.04442420736923837,1,2915,2915
1,0.04444437242814666,1,2916,2916
1,0.04495004194005584,1,2917,2917
1,0.04419681273854098,1,2918,2918
1,0.044031193540391485,1,2919,2919
1,0.044859175443233014,1,2920,2920
1,0.04364011160259928,1,2921,2921
1,0.04299333599491975,1,2922,2922
1,0.04316779181517643,1,2923,2923
1,0.04408177974415723,1,2924,2924
1,0.04411939999409007,1,2925,2925
1,0.04404518322072421,1,2926,2926
1,0.044854924080939294,1,2927,2927
1,0.04388021658258298,1,2928,2928
1,0.04378694143348328,1,2929,2929
1,0.043805745010905936,1,2930,2930
1,0.04394131149038779,1,2931,2931
1,0.04299620351353805,1,2932,2932
1,0.0430747147070144,1,2933,2933
1,0.04326821688452568,1,2934,2934
1,0.0443900255555893,1,2935,2935
1,0.044042117476735455,1,2936,2936
1,0.044977689091927425,1,2937,2937
1,0.04408528378455147,1,2938,2938
1,0.044405125217795854,1,2939,2939
1,0.04434921832194072,1,2940,2940
1,0.04396354207151281,1,2941,2941
1,0.0443456173068648,1,2942,2942
1,0.0437307184915626,1,2943,2943
1,0.04295391674394796,1,2944,2944
1,0.04456274493806365,1,2945,2945
1,0.044120519153343106,1,2946,2946
1,0.04406510776067817,1,2947,2947
1,0.04398550348475777,1,2948,2948
1,0.04407819710414008,1,2949,2949
1,0.04422279155743666,1,2950,2950
1,0.044722027688654416,1,2951,2951
1,0.04478005696243212,1,2952,2952
1,0.04477522100322371,1,2953,2953
1,0.04494785314600819,1,2954,2954
1,0.04492788279419223,1,2955,2955
1,0.04430142587691467,1,2956,2956
1,0.04440012453821071,1,2957,2957
1,0.04350293792388088,1,2958,2958
1,0.04408116128017268,1,2959,2959
1,0.04400929672089236,1,2960,2960
1,0.044420247965044624,1,2961,2961
1,0.04491884060942419,1,2962,2962
1,0.04441833540494987,1,2963,2963
1,0.043938883836167224,1,2964,2964
1,0.043925237866051056,1,2965,2965
1,0.04460957524019952,1,2966,2966
1,0.044586906305025216,1,2967,2967
1,0.044451165604774856,1,2968,2968
1,0.04490640188098437,1,2969,2969
1,0.044107024049277695,1,2970,2970
1,0.044398819586513545,1,2971,2971
1,0.044213576291636324,1,2972,2972
1,0.04437558031205454,1,2973,2973
1,0.04427986230592427,1,2974,2974
1,0.044089640433024754,1,2975,2975
1,0.043615544513265644,1,2976,2976
1,0.04294346055114072,1,2977,2977
1,0.04376100195184414,1,2978,2978
1,0.04349123351148731,1,2979,2979
1,0.04336007743012227,1,2980,2980
1,0.04486228084754334,1,2981,2981
1,0.0443489448563605,1,2982,2982
1,0.04476152282015032,1,2983,2983
1,0.04425706224694486,1,2984,2984
1,0.044750825597188244,1,2985,2985
1,0.04450019611582605,1,2986,2986
1,0.04437313673581605,1,2987,2987
1,0.04341444277854503,1,2988,2988
1,0.04368964513783386,1,2989,2989
1,0.04365198182938782,1,2990,2990
1,0.04398582962310545,1,2991,2991
1,0.04439433602365241,1,2992,2992
1,0.04458273441915258,1,2993,2993
1,0.04433036969857694,1,2994,2994
1,0.04424544737556596,1,2995,2995
1,0.044206868493586314,1,2996,2996
1,0.04427847411912813,1,2997,2997
1,0.044115818756867105,1,2998,2998
1,0.04356354825288841,1,2999,2999
1,0.04386902685294018,1,3000,3000
1,0.04444782176672261,1,3001,3001
1,0.04370374477826827,1,3002,3002
1,0.04476549392587308,1,3003,3003
1,0.043844442952042796,1,3004,3004
1,0.04367850142782197,1,3005,3005
1,0.04351665991933734,1,3006,3006
1,0.04383339833007348,1,3007,3007
1,0.04414220653250922,1,3008,3008
1,0.04496960499380755,1,3009,3009
1,0.04448099770366406,1,3010,3010
1,0.044086413177383404,1,3011,3011
1,0.04461307257201927,1,3012,3012
1,0.04408983180932421,1,3013,3013
1,0.045056081718666194,1,3014,3014
1,0.044549698834339214,1,3015,3015
1,0.0446870749488809,1,3016,3016
1,0.044648845124495996,1,3017,3017
1,0.04412046336035158,1,3018,3018
1,0.04410553876807078,1,3019,3019
1,0.04327677801491003,1,3020,3020
1,0.04433296713991087,1,3021,3021
1,0.043208049730830374,1,3022,3022
1,0.04414593287231543,1,3023,3023
1,0.044072188069933446,1,3024,3024
1,0.043911698514636895,1,3025,3025
1,0.04462654997122548,1,3026,3026
1,0.04405302826654824,1,3027,3027
1,0.04363064975128429,1,3028,3028
1,0.04407926301100576,1,3029,3029
1,0.04438037950100733,1,3030,3030
1,0.04352386803158957,1,3031,3031
1,0.04479127566982684,1,3032,3032
1,0.04295761493900265,1,3033,3033
1,0.04302132893424653,1,3034,3034
1,0.042980726067911174,1,3035,3035
1,0.04288743571523054,1,3036,3036
1,0.044063456893494536,1,3037,3037
1,0.04423865488102933,1,3038,3038
1,0.044232399697376794,1,3039,3039
1,0.04415179115758788,1,3040,3040
1,0.044859576321491186,1,3041,3041
1,0.04420528746423883,1,3042,3042
1,0.04394652144488353,1,3043,3043
1,0.04378031300091312,1,3044,3044
1,0.04379689646686613,1,3045,3045
1,0.044407930469105246,1,3046,3046
1,0.044547526260426476,1,3047,3047
1,0.044555444302084926,1,3048,3048
1,0.044344976120393946,1,3049,3049
1,0.044318191118987764,1,3050,3050
1,0.04512238359237045,1,3051,3051
1,0.04558608633800714,1,3052,3052
1,0.04494555705984976,1,3053,3053
1,0.044639128332727165,1,3054,3054
1,0.044751268331615836,1,3055,3055
1,0.04379742373177468,1,3056,3056
1,0.044511371471254564,1,3057,3057
1,0.04421846267501525,1,3058,3058
1,0.04421697722968198,1,3059,3059
1,0.04371141235317421,1,3060,3060
1,0.04364017074834063,1,3061,3061
1,0.043835979683685675,1,3062,3062
1,0.04432004759453407,1,3063,3063
1,0.04432004759453407,1,3064,3064
1,0.044294581654386524,1,3065,3065
1,0.043661568323033896,1,3066,3066
1,0.04366478387343063,1,3067,3067
1,0.04351953827365848,1,3068,3068
1,0.04451093079889933,1,3069,3069
1,0.04451093079889933,1,3070,3070
1,0.044050378808610915,1,3071,3071
1,0.044196354445251926,1,3072,3072
1,0.043721525554359625,1,3073,3073
1,0.044067326371705184,1,3074,3074
1,0.044494989722175624,1,3075,3075
1,0.044383519522134006,1,3076,3076
1,0.04414311281904782,1,3077,3077
1,0.043429918441032625,1,3078,3078
1,0.04381164959172885,1,3079,3079
1,0.04358114594836167,1,3080,3080
1,0.044038784704419,1,3081,3081
1,0.04438685605567515,1,3082,3082
1,0.044043882301049664,1,3083,3083
1,0.04430743987612747,1,3084,3084
1,0.04446774648966969,1,3085,3085
1,0.04381262132528415,1,3086,3086
1,0.04470001947647537,1,3087,3087
1,0.04443308202099176,1,3088,3088
1,0.04414195699472102,1,3089,3089
1,0.044189997049822814,1,3090,3090
1,0.04430033712729946,1,3091,3091
1,0.04366275782657094,1,3092,3092
1,0.043661452009435525,1,3093,3093
1,0.04371573240559836,1,3094,3094
1,0.045069809249330024,1,3095,3095
1,0.04439687578980689,1,3096,3096
1,0.04409200384430225,1,3097,3097
1,0.04383335596226518,1,3098,3098
1,0.04358563574212524,1,3099,3099
1,0.04354627149894718,1,3100,3100
1,0.04342783215777149,1,3101,3101
1,0.04390608232709105,1,3102,3102
1,0.04521161162547379,1,3103,3103
1,0.04442357406211229,1,3104,3104
1,0.04443204584218179,1,3105,3105
1,0.04475594206148162,1,3106,3106
1,0.04472214431513543,1,3107,3107
1,0.045125240922840204,1,3108,3108
1,0.04483295138924921,1,3109,3109
1,0.04441880783990263,1,3110,3110
1,0.04453528054853678,1,3111,3111
1,0.04486363200405367,1,3112,3112
1,0.044138017335665324,1,3113,3113
1,0.04462102487895326,1,3114,3114
1,0.044615078454964305,1,3115,3115
1,0.04400490279450973,1,3116,3116
1,0.04426160555056868,1,3117,3117
1,0.043731419146417094,1,3118,3118
1,0.04440761614652426,1,3119,3119
1,0.044608151269279125,1,3120,3120
1,0.0436232454817064,1,3121,3121
1,0.04339946831998483,1,3122,3122
1,0.044257540253109816,1,3123,3123
1,0.044257540253109816,1,3124,3124
1,0.04405350728162346,1,3125,3125
1,0.04414121110189272,1,3126,3126
1,0.044347906163448705,1,3127,3127
1,0.0439412343091602,1,3128,3128
1,0.04420743656982856,1,3129,3129
1,0.0441012647868321,1,3130,3130
1,0.04398177851945373,1,3131,3131
1,0.04359497660529503,1,3132,3132
1,0.044824237516935414,1,3133,3133
1,0.04486752322307875,1,3134,3134
1,0.044067276417729964,1,3135,3135
1,0.0449478398741508,1,3136,3136
1,0.0448854505863984,1,3137,3137
1,0.044351943056963626,1,3138,3138
1,0.0448734460051536,1,3139,3139
1,0.0447159987893391,1,3140,3140
1,0.044253553439330955,1,3141,3141
1,0.04431152848175771,1,3142,3142
1,0.04389996844216555,1,3143,3143
1,0.04424150719439103,1,3144,3144
1,0.04450584178868607,1,3145,3145
1,0.04383085271402915,1,3146,3146
1,0.04416009637867158,1,3147,3147
1,0.04417475972182067,1,3148,3148
1,0.044090666082730094,1,3149,3149
1,0.04312156820299283,1,3150,3150
1,0.0431446863610523,1,3151,3151
1,0.04421288442606822,1,3152,3152
1,0.04362316543654074,1,3153,3153
1,0.04435745052211594,1,3154,3154
1,0.045501665708767,1,3155,3155
1,0.04445999736554518,1,3156,3156
1,0.04381796997473566,1,3157,3157
1,0.043863261212409986,1,3158,3158
1,0.04414640001942956,1,3159,3159
1,0.044520858963879306,1,3160,3160
1,0.04430119568454566,1,3161,3161
1,0.04407323494205455,1,3162,3162
1,0.04458953851584252,1,3163,3163
1,0.04368124342723309,1,3164,3164
